RUC,RazonSocial,Estado,Condicion,Tipo,Actividad_CIIU3_Principal,Actividad_CIIU3_Secundaria,Actividad_CIIU4_Principal,NroTrab,TipoFacturacion,TipoContabilidad,ComercioExterior,UBIGEO,Departamento,Provincia,Distrito,PERIODO_PUBLICACION,NroTrab_num,Tamano,trabajadores_acum,porcentaje_trab_acum,empresa_num,porcentaje_empresas
20199860551,PROGRAMA REGIONAL DE RIEGO Y DRENAJE,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,989,MANUAL,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,210101,PUNO,PUNO,PUNO,202601,989.0,Grande (500-999),2877328.0,46.83249371609527,926,0.2931752846269772
20600720679,AGRICOLA CAMPO NOBLE SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CULTIVO DE FRUTAS,NO DISPONIBLE,CULTIVO DE FRUTAS TROPICALES Y SUBTROPICALES,988,MANUAL/COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150122,LIMA,LIMA,MIRAFLORES,202601,988.0,Grande (500-999),2878316.0,46.84857478290153,927,0.293491888606056
20432939074,CEVA LOGISTICS PERU S.R.L.,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ORGANIZACION DEL TRANSPORTE,OTROS TIPOS TRANSPORTE REGULADOS VIA TERRESTRE,OTRAS ACTIVIDADES DE APOYO AL TRANSPORTE,988,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150131,LIMA,LIMA,SAN ISIDRO,202601,988.0,Grande (500-999),2879304.0,46.86465584970778,928,0.2938084925851348
20362812781,UNIDAD DE GESTION EDUCATIVA LOCAL DE MARAÑON,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,SERVICIOS AUXILIARES PARA ADMINISTRACION PUBLICA,NO DISPONIBLE,NO DISPONIBLE,984,MANUAL,MANUAL,SIN ACTIVIDAD,100701,HUANUCO,MARAÑON,HUACRACHUCO,202601,984.0,Grande (500-999),2880288.0,46.88067181098041,929,0.2941250965642136
20542232006,CAYNARACHI S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ELABORACION FRUTAS LEGUMBRES Y HORTALIZAS,CULTIVOS DE CEREALES,ELABORACION Y CONSERVACION DE FRUTAS LEGUMBRES Y HORTALIZAS,981,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,220901,SAN MARTIN,SAN MARTIN,TARAPOTO,202601,981.0,Grande (500-999),2881269.0,46.89663894310281,930,0.29444170054329244
20444054400,HOSPITAL DEPARTAMENTAL DE HUANCAVELICA,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE HOSPITALES,NO DISPONIBLE,ACTIVIDADES DE HOSPITALES,981,MANUAL,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,202601,981.0,Grande (500-999),2882250.0,46.91260607522521,931,0.29475830452237123
20605619453,GLOBAL MICHA S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,ACONDICIONAMINTO DE EDIFICIOS,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,980,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,120101,JUNIN,HUANCAYO,HUANCAYO,202601,980.0,Grande (500-999),2883230.0,46.92855693096421,932,0.2950749085014501
20513646519,AVANTICA TECHNOLOGIES S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSULTORES PROGRAMAS Y SUMINISTROS INFORMATICOS,NO DISPONIBLE,PROGRAMACION INFORMATICA,980,MANUAL/COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150120,LIMA,LIMA,MAGDALENA DEL MAR,202601,980.0,Grande (500-999),2884210.0,46.944507786703205,933,0.29539151248052886
20125753869,INSTITUTO DE CIENCIAS Y HUMANIDADES,ACTIVO,HABIDO,ASOCIACION,ENSEÑANZA PRIMARIA,ENSEÑANZA SECUNDARIA FORMACION GENERAL,ENSEÑANZA PREESCOLAR Y PRIMARIA,980,MANUAL/COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150101,LIMA,LIMA,LIMA,202601,980.0,Grande (500-999),2885190.0,46.9604586424422,934,0.29570811645960765
20100175569,PERUPLAST S A,ACTIVO,HABIDO,SOCIEDAD ANONIMA,FABRICACION DE PRODUCTOS DE PLASTICOS,ACTIVIDADES DE ENVASE Y EMPAQUE,FABRICACION DE PRODUCTOS DE PLASTICO,980,MANUAL/COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150119,LIMA,LIMA,LURIN,202601,980.0,Grande (500-999),2886170.0,46.97640949818119,935,0.2960247204386865
20608552171,UNACEM PERU S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,FABRICACION DE CEMENTO CAL Y YESO,OTRAS ACTIVIDADES DE TRANSPORTES,FABRICACION DE CEMENTO CAL Y YESO,979,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR/EXPORTADOR,150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,202601,979.0,Grande (500-999),2887149.0,46.992344077536785,936,0.2963413244177653
20132712086,CORPORACION REFRIGERADOS INY S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,PESCA EXPLOTACION DE CRIADEROS DE PECES,ELABORACION Y CONSUMO DE PESCADO,ACUICULTURA MARINA,979,MANUAL/COMPUTARIZADO,COMPUTARIZADO,EXPORTADOR,240103,TUMBES,TUMBES,LA CRUZ,202601,979.0,Grande (500-999),2888128.0,47.00827865689237,937,0.2966579283968441
20424580237,INVERSIONES MARTINEZ & CHIHUANTITO S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,TRANSPORTE DE CARGA POR CARRETERA,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,TRANSPORTE DE CARGA POR CARRETERA,978,MANUAL,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150110,LIMA,LIMA,COMAS,202601,978.0,Grande (500-999),2889106.0,47.024196959864554,938,0.29697453237592286
20609408261,"GRUPO CONSTRUCCIONES PLANIFICADAS S.A. DE C.V., SUCURSAL PERÚ",ACTIVO,HABIDO,SUCURSALES O AGENCIAS DE EMPRESA EXTRANJERA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,CONSTRUCCION EDIFICIOS COMPLETOS,ACTIVIDADES DE APOYO PARA OTRAS ACTIVIDADES DE EXPLOTACION DE MINAS Y CANTERAS,977,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150140,LIMA,LIMA,SANTIAGO DE SURCO,202601,977.0,Grande (500-999),2890083.0,47.04009898645333,939,0.2972911363550017
20489332621,CONSTRUCTORES DE PIQUES Y SERVICIOS MINEROS SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,NO DISPONIBLE,ACTIVIDADES DE APOYO PARA OTRAS ACTIVIDADES DE EXPLOTACION DE MINAS Y CANTERAS,977,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150113,LIMA,LIMA,JESUS MARIA,202601,977.0,Grande (500-999),2891060.0,47.056001013042106,940,0.29760774033408055
20100740614,VIGILANCIA ANDINA S.A.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ACTIVIDADES DE INVESTIGACION Y SEGURIDAD,OTRAS ACTIVIDADES DE TIPO SERVICIO NO CLASIFICADO PREVIAMENTE,ACTIVIDADES DE SEGURIDAD PRIVADA,976,MANUAL/COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150115,LIMA,LIMA,LA VICTORIA,202601,976.0,Grande (500-999),2892036.0,47.07188676324747,941,0.29792434431315934
20100176964,LA ESPERANZA DEL PERU S A,ACTIVO,HABIDO,SOCIEDAD ANONIMA,ACTIVIDADES DE HOSPITALES,NO DISPONIBLE,ACTIVIDADES DE HOSPITALES,976,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR,150130,LIMA,LIMA,SAN BORJA,202601,976.0,Grande (500-999),2893012.0,47.08777251345283,942,0.29824094829223813
20143122850,PROYECTO ESPECIAL SIERRA CENTRO SUR,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,SERVICIOS AUXILIARES PARA ADMINISTRACION PUBLICA,NO DISPONIBLE,NO DISPONIBLE,974,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,050101,AYACUCHO,HUAMANGA,AYACUCHO,202601,974.0,Grande (500-999),2893986.0,47.103625710891386,943,0.298557552271317
20565643496,GLOBAL FUEL SOCIEDAD ANONIMA,ACTIVO,HABIDO,SOCIEDAD ANONIMA,VENTA AL POR MAYOR DE COMBUSTIBLES,VENTA AL POR MENOR COMBUSTIBLES,VENTA AL POR MAYOR DE COMBUSTIBLES SOLIDOS LIQUIDOS Y GASEOSOS Y PRODUCTOS CONEXOS,974,MANUAL,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150131,LIMA,LIMA,SAN ISIDRO,202601,974.0,Grande (500-999),2894960.0,47.119478908329945,944,0.29887415625039576
20360536239,UGEL - PALLASCA,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,974,MANUAL,MANUAL,SIN ACTIVIDAD,021501,ANCASH,PALLASCA,CABANA,202601,974.0,Grande (500-999),2895934.0,47.1353321057685,945,0.29919076022947455
20550456746,CASEVIP S.R.L.,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,ACTIVIDADES DE INVESTIGACION Y SEGURIDAD,NO DISPONIBLE,ACTIVIDADES DE SEGURIDAD PRIVADA,974,MANUAL/COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150140,LIMA,LIMA,SANTIAGO DE SURCO,202601,974.0,Grande (500-999),2896908.0,47.15118530320705,946,0.29950736420855334
20551271588,ECHEVERRIA IZQUIERDO MONTAJES INDUSTRIALES PERU S.A.C,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,NO DISPONIBLE,CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL,972,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150131,LIMA,LIMA,SAN ISIDRO,202601,972.0,Grande (500-999),2897880.0,47.167005947878785,947,0.2998239681876322
20445428389,UNIDAD DE GESTION EDUCATIVA CASMA,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,REGULACION DE ACTIVIDADES DE ORGANISMOS,NO DISPONIBLE,REGULACION DE ACTIDADES DE ORGANISMOS QUE PRESTAN SERVICIO SANITARIO EDUCATIVO CULTURAL Y SERVICIO SOCIAL MENOS SERVICIOS DE SEGURIDAD SOCIAL,972,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,020801,ANCASH,CASMA,CASMA,202601,972.0,Grande (500-999),2898852.0,47.182826592550526,948,0.300140572166711
20502765206,'MINERA TAURO S.A.C.',ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,NO DISPONIBLE,ACTIVIDADES DE APOYO PARA OTRAS ACTIVIDADES DE EXPLOTACION DE MINAS Y CANTERAS,968,MANUAL,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150130,LIMA,LIMA,SAN BORJA,202601,968.0,Grande (500-999),2899820.0,47.19858213168864,949,0.3004571761457898
20193980644,DIRECCION REGIONAL DE SALUD PASCO,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,REGULACION DE ACTIVIDADES DE ORGANISMOS,NO DISPONIBLE,REGULACION DE ACTIDADES DE ORGANISMOS QUE PRESTAN SERVICIO SANITARIO EDUCATIVO CULTURAL Y SERVICIO SOCIAL MENOS SERVICIOS DE SEGURIDAD SOCIAL,968,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,190113,PASCO,PASCO,YANACANCHA,202601,968.0,Grande (500-999),2900788.0,47.214337670826744,950,0.3007737801248686
20550310539,UNIDAD EJECUTORA DE LA CORTE SUPERIOR DE JUSTICIA DEL CALLAO,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,966,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,070101,CALLAO,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,202601,966.0,Grande (500-999),2901754.0,47.230060657198045,951,0.30109038410394745
20364513276,UNIDAD DE GESTION EDUCATIVA LOCAL N° 13 YAUYOS,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,966,MANUAL,MANUAL,SIN ACTIVIDAD,151001,LIMA,YAUYOS,YAUYOS,202601,966.0,Grande (500-999),2902720.0,47.24578364356934,952,0.30140698808302624
20511424896,GRUPO VICMER SECURITY SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,ACTIVIDADES DE INVESTIGACION Y SEGURIDAD,MANIPULACION DE LA CARGA,ACTIVIDADES DE SEGURIDAD PRIVADA,965,COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,150115,LIMA,LIMA,LA VICTORIA,202601,965.0,Grande (500-999),2903685.0,47.26149035355723,953,0.30172359206210503
20131644524,DISTRIBUIDORA NORTE PACASMAYO SRL,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,FABRICACION DE ARTICULOS DE HORMIGON CEMENTO Y YESO,VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION,FABRICACION DE ARTICULOS DE HORMIGON CEMENTO Y YESO,965,COMPUTARIZADO,COMPUTARIZADO,IMPORTADOR,150140,LIMA,LIMA,SANTIAGO DE SURCO,202601,965.0,Grande (500-999),2904650.0,47.27719706354512,954,0.3020401960411838
20601845335,RED INTEGRADA DE SALUD 1 CORONEL PORTILLO,ACTIVO,HABIDO,GOBIERNO REGIONAL LOCAL,VENTA MINORISTA PRODUCTOS FARMACEUTICOS Y ARTICULOS DE TOCADOR,ALMACENAMIENTO Y DEPOSITO,VENTA AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICOS COSMETICOS Y ARTICULOS DE TOCADOR EN COMERCIOS ESPECIALIZADOS,964,MANUAL,MANUAL,SIN ACTIVIDAD,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,202601,964.0,Grande (500-999),2905614.0,47.2928874971496,955,0.30235680002026266
20534750430,CORTE SUPERIOR DE JUSTICIA DE ICA,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,964,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,110101,ICA,ICA,ICA,202601,964.0,Grande (500-999),2906578.0,47.30857793075408,956,0.30267340399934145
20478154284,V & V BRAVO S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,ACTIVIDADES INMOBILIARIAS,CONSTRUCCION DE EDIFICIOS,964,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,150122,LIMA,LIMA,MIRAFLORES,202601,964.0,Grande (500-999),2907542.0,47.32426836435856,957,0.30299000797842024
20531502508,JORSA DE LA SELVA S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,VENTA MINORISTA PRODUCTOS FARMACEUTICOS Y ARTICULOS DE TOCADOR,VENTA AL POR MAYOR DE OTROS PRODUCTOS,VENTA AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICOS COSMETICOS Y ARTICULOS DE TOCADOR EN COMERCIOS ESPECIALIZADOS,963,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,160112,LORETO,MAYNAS,BELEN,202601,963.0,Grande (500-999),2908505.0,47.33994252157964,958,0.3033066119574991
20602413897,BRANDINT SOCIEDAD ANONIMA CERRADA - BRANDINT S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,FABRICACION DE PRENDAS DE VESTIR,VENTA MINORISTA PRODUCTOS TEXTILES CALZADO,FABRICACION DE PRENDAS DE VESTIR EXCEPTO PRENDAS DE PIEL,963,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,150103,LIMA,LIMA,ATE,202601,963.0,Grande (500-999),2909468.0,47.35561667880071,959,0.30362321593657793
20171880891,DIRECCION REGIONAL DE SALUD MOQUEGUA,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE HOSPITALES,NO DISPONIBLE,ACTIVIDADES DE HOSPITALES,963,MANUAL/COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,202601,963.0,Grande (500-999),2910431.0,47.371290836021785,960,0.3039398199156567
20373209601,DISTRIBUIDORA PACI S.R.LTDA,ACTIVO,HABIDO,SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,TRANSPORTE DE CARGA POR CARRETERA,VENTA AL POR MAYOR DE ALIMENTOS BEBIDAS Y TABACO,TRANSPORTE DE CARGA POR CARRETERA,961,MANUAL/COMPUTARIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,150108,LIMA,LIMA,CHORRILLOS,202601,961.0,Grande (500-999),2911392.0,47.386932440476045,961,0.3042564238947355
20503578485,CORPORACION ORDOñEZ CONTRATISTAS GENERALES S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA CERRADA,CONSTRUCCION EDIFICIOS COMPLETOS,ALQUILER OTROS TIPOS MAQUINARIA Y EQUIPO NO CLASIFICADO PREVIAMENTE,CONSTRUCCION DE EDIFICIOS,961,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,150114,LIMA,LIMA,LA MOLINA,202601,961.0,Grande (500-999),2912353.0,47.402574044930304,962,0.3045730278738143
20322628642,REDEES - MELGAR,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE HOSPITALES,VENTA MINORISTA PRODUCTOS FARMACEUTICOS Y ARTICULOS DE TOCADOR,ACTIVIDADES DE HOSPITALES,958,MANUAL,MANUAL,SIN ACTIVIDAD,210801,PUNO,MELGAR,AYAVIRI,202601,958.0,Grande (500-999),2913311.0,47.41816682023434,963,0.30488963185289314
20133605291,EMPRESA DE TRANSPORTES AVE FENIX S.A.C.,ACTIVO,HABIDO,SOCIEDAD ANONIMA,OTROS TIPOS TRANSPORTE REGULADOS VIA TERRESTRE,TRANSPORTE DE CARGA POR CARRETERA,OTRAS ACTIVIDADES DE TRANSPORTE POR VIA TERRESTRE,958,MANUAL/MECANIZADO,MANUAL/COMPUTARIZADO,SIN ACTIVIDAD,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,202601,958.0,Grande (500-999),2914269.0,47.43375959553838,964,0.30520623583197193
20190572081,GERENCIA REGIONAL DE EDUCACIÓN	DEL GOBIERNO REGIONAL DE AREQUIPA,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE ADMINISTRACION PUBLICA EN GENERAL,NO DISPONIBLE,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,958,MANUAL,MANUAL,SIN ACTIVIDAD,040101,AREQUIPA,AREQUIPA,AREQUIPA,202601,958.0,Grande (500-999),2915227.0,47.449352370842426,965,0.3055228398110507
20569238537,RED INTEGRADA DE SALUD PACIFICO NORTE,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,OTRAS ACTIVIDADES RELACIONADAS CON SALUD HUMANA,VENTA MINORISTA PRODUCTOS FARMACEUTICOS Y ARTICULOS DE TOCADOR,OTRAS ACTIVIDADES DE ATENCION DE LA SALUD HUMANA,958,MANUAL,MANUAL,SIN ACTIVIDAD,021801,ANCASH,SANTA,CHIMBOTE,202601,958.0,Grande (500-999),2916185.0,47.46494514614646,966,0.30583944379012956
20481592063,SERVICIO DE GESTION AMBIENTAL DE TRUJILLO SEGAT,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,REGULACION DE ACTIVIDADES DE ORGANISMOS,ELIMINACION DE DESPERDICIOS,REGULACION DE ACTIDADES DE ORGANISMOS QUE PRESTAN SERVICIO SANITARIO EDUCATIVO CULTURAL Y SERVICIO SOCIAL MENOS SERVICIOS DE SEGURIDAD SOCIAL,957,MANUAL,COMPUTARIZADO,SIN ACTIVIDAD,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,202601,957.0,Grande (500-999),2917142.0,47.48052164506709,967,0.30615604776920835
20171344264,REGION JUNIN SALUD TARMA,ACTIVO,HABIDO,INSTITUCIONES PUBLICAS,ACTIVIDADES DE HOSPITALES,VENTA MINORISTA PRODUCTOS FARMACEUTICOS Y ARTICULOS DE TOCADOR,ACTIVIDADES DE HOSPITALES,956,MANUAL/MECANIZADO/COMPUTARIZADO,COMPUTARIZADO,SIN ACTIVIDAD,120701,JUNIN,TARMA,TARMA,202601,956.0,Grande (500-999),2918098.0,47.49608186760432,968,0.3064726517482872
